,name,url,slug,id,api_endpoint
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Antarctica,https://comet.nerc.ac.uk/location/antarctica/,antarctica,47,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/47
0,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,South America,https://comet.nerc.ac.uk/location/south-america/,south-america,53,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/53
0,Canada and Western USA,https://comet.nerc.ac.uk/location/canada-and-western-usa/,canada-and-western-usa,43,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/43
0,Mexico and Central America,https://comet.nerc.ac.uk/location/mexico-and-central-america/,mexico-and-central-america,41,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/41
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,New Zealand to Fiji,https://comet.nerc.ac.uk/location/new-zealand-to-fiji/,new-zealand-to-fiji,54,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/54
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Philippines and SE Asia,https://comet.nerc.ac.uk/location/philippines-and-se-asia/,philippines-and-se-asia,56,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/56
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Middle East and Indian Ocean,https://comet.nerc.ac.uk/location/middle-east-and-indian-ocean/,middle-east-and-indian-ocean,49,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/49
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Hawaii and Pacific Ocean,https://comet.nerc.ac.uk/location/hawaii-and-pacific-ocean/,hawaii-and-pacific-ocean,59,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/59
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Africa and Red Sea,https://comet.nerc.ac.uk/location/africa-and-red-sea/,africa-and-red-sea,42,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/42
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Iceland and Arctic Ocean,https://comet.nerc.ac.uk/location/iceland-and-arctic-ocean/,iceland-and-arctic-ocean,52,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/52
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Alaska,https://comet.nerc.ac.uk/location/alaska/,alaska,45,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/45
0,Mediterranean and W. Asia,https://comet.nerc.ac.uk/location/mediterranean-and-w-asia/,mediterranean-and-w-asia,48,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/48
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kamchatka and Mainland Asia,https://comet.nerc.ac.uk/location/kamchatka-and-mainland-asia/,kamchatka-and-mainland-asia,50,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/50
0,Kuril Islands,https://comet.nerc.ac.uk/location/kuril-islands/,kuril-islands,51,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/51
0,Indonesia,https://comet.nerc.ac.uk/location/indonesia/,indonesia,57,https://comet.nerc.ac.uk/wp-json/volcanodb/v1/location/57
